YEAR;MO;DY;HR;ALLSKY_SFC_SW_DWN;T2M;RH2M;WS10M;WS50M;Wind_80m;Air_Density;Power_Output_kW;Solar_Output_kW;Total_Power_Output_kW;H2_Production_kg;System_Efficiency
2024;1;9;20;0;18,65;87,19;4,84;5,75;6,141078406;1,209677005;173,0639707;0;173,0639707;3,15666047;71,87%
2024;1;9;21;0;18,56;87,71;4,85;5,73;6,119718133;1,210050221;171,3544961;0;171,3544961;3,125088495;71,86%
2024;1;9;22;0;18,48;88,49;4,81;5,66;6,044957179;1,210382162;165,2773618;0;165,2773618;3,013920785;71,85%
2024;1;9;23;0;18,37;89,56;4,75;5,55;5,927475679;1,210838879;155,8638407;0;155,8638407;2,841825057;71,84%
2024;1;10;0;0;18,24;90,73;4,69;5,46;5,831354452;1,21137908;148,3168536;0;148,3168536;2,703733425;71,82%
2024;1;10;1;0;18,1;91,59;4,62;5,34;5,703192815;1,211961373;138,4278227;0;138,4278227;2,522970038;71,81%
2024;1;10;2;0;17,9;92,49;4,5;5,18;5,532310634;1,212794193;125,5976894;0;125,5976894;2,288491909;71,79%
2024;1;10;3;0;17,66;93,7;4,54;5,22;5,575031179;1,21379509;128,8956281;0;128,8956281;2,347797879;71,77%
2024;1;10;4;0;17,37;95,21;4,71;5,42;5,788633906;1,215006712;145,4068965;0;145,4068965;2,647475771;71,74%
2024;1;10;5;0;17,13;95,65;4,83;5,57;5,948835952;1,216011265;158,245945;0;158,245945;2,880277019;71,71%
2024;1;10;6;0;16,96;95,12;4,86;5,61;5,991556497;1,216723829;161,7919465;0;161,7919465;2,94412066;71,70%
2024;1;10;7;0;16,87;93,03;4,82;5,54;5,916795543;1,217101407;155,8134051;0;155,8134051;2,834973496;71,69%
2024;1;10;8;97,28;17,42;85,67;4,71;5,48;5,852714724;1,214797639;150,4217122;355,5584;505,9801122;9,213204367;71,74%
2024;1;10;9;279,3;18,26;76,29;4,75;5,12;5,468229815;1,21129594;120,7112441;1020,8415;1141,552744;20,81044858;71,83%
2024;1;10;10;457,25;19,35;66,67;4,37;4,72;5,041024361;1,206782051;90,43159641;1671,24875;1761,680346;32,16408013;71,94%
2024;1;10;11;589,47;20,33;62,23;4,27;4,79;5,115785316;1,202752317;95,126753;2154,51285;2249,639603;41,12900749;72,03%
2024;1;10;12;681,9;20,99;63,32;3,84;4,85;5,179866134;1,200053546;99,25775172;2492,3445;2591,602252;47,42434791;72,10%
2024;1;10;13;683,12;21,47;61,91;3,84;4,88;5,211906543;1,198098398;101,2888686;2496,8036;2598,092469;47,57476582;72,15%
2024;1;10;14;607,35;21,74;60,9;4;5,03;5,372108588;1,197001424;112,3868733;2219,86425;2332,251123;42,72281537;72,17%
2024;1;10;15;469,15;21,72;61,37;4,17;5,26;5,617751725;1,197082613;130,2974383;1714,74325;1845,040688;33,79702451;72,17%
2024;1;10;16;284,12;21,46;62,98;4,35;5,65;6,034277042;1,198139065;162,7455597;1038,4586;1201,20416;21,99545058;72,15%
2024;1;10;17;89,95;20,74;66,15;4,79;6,53;6,974129042;1,201074382;244,5411351;328,76725;573,3083851;10,48746917;72,07%
2024;1;10;18;0;19,79;71,07;5,55;7,06;7,540176269;1,204969448;299,5740424;0;299,5740424;5,472852792;71,98%
2024;1;10;19;0;19,4;75,91;5,7;7,05;7,529496133;1,206575799;298,91556;0;298,91556;5,457864312;71,94%
2024;1;10;20;0;19,18;78,5;5,53;6,77;7,230452315;1,207483837;270,0104701;0;270,0104701;4,928581977;71,92%
2024;1;10;21;0;18,98;79,73;5,26;6,36;6,792566724;1,208310512;229,3493281;0;229,3493281;4,185217764;71,90%
2024;1;10;22;0;18,76;80,84;4,98;5,94;6,344000997;1,209221164;190,0309808;0;190,0309808;3,466666695;71,88%
2024;1;10;23;0;18,49;82,59;4,63;5,43;5,799314043;1,21034066;145,6814079;0;145,6814079;2,656615096;71,85%
2024;1;11;0;0;18,23;84,23;4,22;4,9;5,233266816;1,211420653;103,9022532;0;103,9022532;1,894053688;71,82%
2024;1;11;1;0;18,06;82,95;3,91;4,48;4,784701089;1,212127846;74,27039504;0;74,27039504;1,353568525;71,81%
2024;1;11;2;0;18,01;76,25;3,74;4,27;4,560418225;1,212336001;60,73004401;0;60,73004401;1,106720277;71,80%
2024;1;11;3;0;17,86;69,23;3,66;4,17;4,453616861;1,212960895;54,6312076;0;54,6312076;0,99536951;71,79%
2024;1;11;4;0;17,51;65,03;3,74;4,26;4,549738089;1,214421489;60,21101895;0;60,21101895;1,09649767;71,75%
2024;1;11;5;0;17,04;63,42;4,09;4,68;4,998303816;1,216388401;88,30465934;0;88,30465934;1,607055151;71,70%
2024;1;11;6;0;16,54;63,44;4,59;5,29;5,649792134;1,218487866;135,0697175;0;135,0697175;2,456417649;71,65%
2024;1;11;7;0;16,07;64,52;5,05;5,84;6,237199633;1,220467983;182,6836531;0;182,6836531;3,320159479;71,61%
2024;1;11;8;80,57;16,19;63,98;5,22;6;6,408081815;1,21996181;197,2560473;294,48335;491,7393973;8,938549212;71,62%
2024;1;11;9;213,25;16,69;61,16;4,96;5,23;5,585711315;1,217857266;130,1324237;779,42875;909,5611737;16,54501009;71,67%
2024;1;11;10;342,88;17,46;57,06;4,16;4,36;4,656539452;1,214630433;66,5527348;1253,2264;1319,779135;24,03270909;71,75%
2024;1;11;11;433,38;18,51;52,32;3,57;3,77;4,026411407;1,210257663;32,34291199;1584,0039;1616,346812;29,47617634;71,85%
2024;1;11;12;468,1;19,71;48,22;3,54;3,84;4,101172362;1,205298607;35,79288303;1710,9055;1746,698383;31,9065049;71,97%
2024;1;11;13;558,78;20,64;50,79;3,12;3,84;4,101172362;1,201483202;35,67957971;2042,3409;2078,02048;38,00773296;72,06%
2024;1;11;14;599,12;21,21;51,82;2,58;3,39;3,620566225;1,199156645;15,06527953;2189,7836;2204,84888;40,35936702;72,12%
2024;1;11;15;461,08;22,03;46,59;2,28;2,88;3,075879271;1,195825429;0,642349786;1685,2474;1685,88975;30,89499939;72,20%
2024;1;11;16;280,52;22,63;42,63;2,1;2,72;2,904997089;1,193399655;0;1025,3006;1025,3006;18,80489778;72,26%
2024;1;11;17;89,75;22,37;43,9;2,04;2,83;3,022478589;1,194449614;0,103452381;328,03625;328,1397024;6,016199919;72,24%
2024;1;11;18;0;21,94;48,39;2,29;3,33;3,556485407;1,196190145;12,76144825;0;12,76144825;0,233832486;72,19%
2024;1;11;19;0;21,5;51,81;2,73;4,13;4,410896316;1,197976413;51,59528186;0;51,59528186;0,94482223;72,15%
2024;1;11;20;0;21,06;53,24;3,22;5,1;5,446869543;1,199768023;118,0137412;0;118,0137412;2,159771274;72,11%
2024;1;11;21;0;20,7;53,33;3,84;6,31;6,739166042;1,201237876;223,2082368;0;223,2082368;4,082897875;72,07%
2024;1;11;22;0;20,44;50,3;5,04;7,59;8,106223496;1,202301679;356,5186522;0;356,5186522;6,519043091;72,04%
2024;1;11;23;0;20,01;48,41;6,41;8,48;9,056755632;1,204065186;461,2423224;0;461,2423224;8,428910775;72,00%
2024;1;12;0;0;19,35;50,34;7,31;9,05;9,665523404;1,206782051;533,7025792;0;533,7025792;9,744135795;71,94%
2024;1;12;1;0;18,8;52,75;7,9;9,59;10,24225077;1,209055489;605,5857449;0;605,5857449;11,0480973;71,88%
2024;1;12;2;0;18,36;53,9;8,37;10,06;10,74421718;1,210880416;670,6356151;0;670,6356151;12,22735534;71,84%
2024;1;12;3;0;17,91;54,55;8,61;10,24;10,93645963;1,212752525;696,8374419;0;696,8374419;12,69712101;71,79%
2024;1;12;4;0;17,45;55,73;8,58;10,14;10,82965827;1,21467223;683,8996578;0;683,8996578;12,45339618;71,75%
2024;1;12;5;0;17,01;57,49;8,32;9,79;10,45585349;1,216514165;636,4763801;0;636,4763801;11,58273932;71,70%
2024;1;12;6;0;16,63;59,36;8,01;9,44;10,08204872;1,218109428;589,9887666;0;589,9887666;10,7310571;71,66%
2024;1;12;7;0;16,35;60,56;7,84;9,28;9,911166541;1,219287565;569,314513;0;569,314513;10,35097592;71,64%
2024;1;12;8;101,47;16,62;59,81;8;9,08;9,697563813;1,218151465;542,6198225;370,87285;913,4926725;16,6149015;71,66%
2024;1;12;9;289,67;17,51;56,97;7,52;8,17;8,725671405;1,214421489;427,5905975;1058,74385;1486,334448;27,06750836;71,75%
2024;1;12;10;472,3;19,09;51,55;6,64;7,23;7,721738587;1,207855701;318,4835718;1726,2565;2044,740072;37,31858219;71,91%
2024;1;12;11;605,4;20,97;48,87;5,45;6,58;7,027529724;1,200135149;249,2914362;2212,737;2462,028436;45,05199598;72,10%
2024;1;12;12;680,25;22,66;47,1;5,08;7,12;7,604257087;1,193278625;302,9704569;2486,31375;2789,284207;51,16000317;72,27%
2024;1;12;13;680,9;23,8;44,68;5,12;7,32;7,817859814;1,188697592;323,0514499;2488,6895;2811,74095;51,65325126;72,38%
2024;1;12;14;605,35;24,31;44,31;4,88;7,05;7,529496133;1,186659551;293,9815339;2212,55425;2506,535784;46,07890695;72,43%
2024;1;12;15;466,8;24,27;45,04;4,5;6,42;6,856647542;1,186819145;231,0034905;1706,154;1937,15749;35,60977299;72,43%
2024;1;12;16;280,1;23,66;47,77;3,77;5,73;6,119718133;1,18925828;168,4101615;1023,7655;1192,175662;21,89669643;72,37%
2024;1;12;17;89,25;22,42;52,45;3,13;4,97;5,30802777;1,194247556;107,6155374;326,20875;433,8242874;7,954399536;72,24%
2024;1;12;18;0;21,74;55,32;2,49;3,75;4,005051134;1,197001424;30,99530949;0;30,99530949;0,567780575;72,17%
2024;1;12;19;0;21,78;53,31;1,72;2,48;2,648673817;1,19683908;0;0;0;0;72,18%
2024;1;12;20;0;21,58;54,05;1,66;2,4;2,563232726;1,19765124;0;0;0;0;72,16%
2024;1;12;21;0;21,01;57,22;2,63;4,08;4,357495634;1,199971954;48,77506209;0;48,77506209;0,892571257;72,10%
2024;1;12;22;0;20,76;54,55;3,82;6,27;6,696445497;1,200992651;219,3491133;0;219,3491133;4,012641292;72,08%
2024;1;12;23;0;20,65;48,41;5,42;8,08;8,629550178;1,201442308;412,4131796;0;412,4131796;7,543288271;72,07%
2024;1;13;0;0;20,13;45,39;6,92;9,05;9,665523404;1,203572525;532,2831574;0;532,2831574;9,728758126;72,01%
2024;1;13;1;0;19,37;47,36;7,59;9,35;9,985927495;1,206699542;572,6039394;0;572,6039394;10,45467249;71,94%
2024;1;13;2;0;18,7;49,99;7,73;9,36;9,996607631;1,209469762;575,2350851;0;575,2350851;10,49293035;71,87%
2024;1;13;3;0;18,1;51,99;7,75;9,29;9,921846677;1,211961373;567,2059973;0;567,2059973;10,33783316;71,81%
2024;1;13;4;0;17,55;53,59;7,72;9,2;9,82572545;1,214254386;556,483097;0;556,483097;10,13463061;71,76%
2024;1;13;5;0;17,09;55,11;7,61;9,03;9,644163132;1,216178852;535,2749882;0;535,2749882;9,742140641;71,71%
2024;1;13;6;0;16,7;56,62;7,45;8,84;9,441240541;1,217815249;511,6285338;0;511,6285338;9,306704826;71,67%
2024;1;13;7;0;16,47;57,85;7,42;8,8;9,398519995;1,21878237;506,9493067;0;506,9493067;9,218628674;71,65%
2024;1;13;8;86,65;16,92;56;7,41;8,52;9,099476177;1,216891612;471,0963937;316,70575;787,8021437;14,33479982;71,69%
2024;1;13;9;251,18;18,03;51,06;7,12;7,8;8,33050636;1,21225273;383,4113301;918,0629;1301,47423;23,71821171;71,80%
2024;1;13;10;416,9;19,73;45,02;6,37;7,06;7,540176269;1,2052163;299,6354138;1523,7695;1823,404914;33,30860961;71,97%
2024;1;13;11;535,58;21,73;43,72;6,2;8,04;8,586829632;1,197042017;406,2343184;1957,5449;2363,779218;43,29975572;72,17%
2024;1;13;12;667,67;23,49;41,45;6,47;9,32;9,953887086;1,189939826;560,7709724;2440,33385;3001,104822;55,10835858;72,35%
2024;1;13;13;591,88;24,62;40,51;6,48;9,81;10,47721377;1,185424153;622,8773518;2163,3214;2786,198752;51,24201369;72,46%
2024;1;13;14;482,8;25,04;40,95;6,07;9,12;9,740284359;1,183754485;532,3509567;1764,634;2296,984957;42,26918713;72,50%
2024;1;13;15;353,17;24,86;43,07;5,45;8,05;8,597509768;1,184469481;403,1208288;1290,83635;1693,957179;31,16451271;72,49%
2024;1;13;16;198,73;24,2;46,63;4,57;7,04;7,518815996;1,187098537;293,0507443;726,35815;1019,408894;18,73745993;72,42%
2024;1;13;17;63,62;23,1;51,37;3,89;6,43;6,867327678;1,191506329;232,8798344;232,5311;465,4109344;8,541590016;72,31%
2024;1;13;18;0;22,39;54,55;3,68;5,96;6,36536127;1,194368783;189,4981851;0;189,4981851;3,474405938;72,24%
2024;1;13;19;0;22,15;55,45;3,66;5,98;6,386721542;1,195339485;191,4606698;0;191,4606698;3,509221388;72,22%
2024;1;13;20;0;21,99;54,92;4,12;7,09;7,572216678;1,195987497;300,4940782;0;300,4940782;5,506439581;72,20%
2024;1;13;21;0;21,88;52,35;5,07;8,72;9,313078905;1,196433414;487,7187279;0;487,7187279;8,935898357;72,19%
2024;1;13;22;0;21,77;48,1;6,54;10,05;10,73353704;1,196879662;661,5106114;0;661,5106114;12,1182364;72,18%
2024;1;13;23;0;21,49;45,63;7,93;10,83;11,56658768;1,198017072;771,9583617;0;771,9583617;14,13604666;72,15%
2024;1;14;0;0;21,06;45,88;8,28;10,73;11,45978631;1,199768023;758,674427;0;758,674427;13,88451224;72,11%
2024;1;14;1;0;20,6;46,72;7,82;9,99;10,66945622;1,201646809;655,9077605;0;655,9077605;11,99612011;72,06%
2024;1;14;2;0;20,21;47,18;7,32;9,24;9,868445995;1,203244307;556,6223241;0;556,6223241;10,17474528;72,02%
2024;1;14;3;0;19,78;47,26;6,98;8,66;9,248998086;1,205010583;483,7550608;0;483,7550608;8,837492833;71,98%
2024;1;14;4;0;19,37;47,19;7;8,61;9,195597405;1,206699542;478,236814;0;478,236814;8,731706013;71,94%
2024;1;14;5;0;19,13;46,52;7,29;8,82;9,419880268;1,2076904;504,8531606;0;504,8531606;9,214595264;71,91%
2024;1;14;6;0;18,62;47,22;7,09;8,43;9,00335495;1,209801385;457,3241996;0;457,3241996;8,341175541;71,86%
2024;1;14;7;0;18,02;48,9;7,24;8,57;9,152876859;1,212294364;475,493401;0;475,493401;8,665324158;71,80%
2024;1;14;8;56,9;17,94;48,86;7,43;8,46;9,035395359;1,212627538;462,0671417;207,9695;670,0366417;12,20929204;71,79%
2024;1;14;9;161,32;18,49;46,54;6,95;7,54;8,052822814;1,21034066;353,2871162;589,6246;942,9117162;17,19473703;71,85%
2024;1;14;10;255,6;19,63;42,79;6,19;6,78;7,241132451;1,205627946;270,6170358;934,218;1204,835036;22,00597555;71,96%
2024;1;14;11;372,88;21,37;41,61;6,07;7,47;7,97806186;1,198505195;342,0971273;1362,8764;1704,973527;31,21616125;72,14%
2024;1;14;12;438,12;22,87;41,45;6,04;8,42;8,992674814;1,192432099;449,5560005;1601,3286;2050,884601;37,62748607;72,29%
2024;1;14;13;465,88;23,57;41,86;5,36;7,74;8,266425541;1,189619001;369,4884675;1702,7914;2072,279867;38,05684121;72,36%
2024;1;14;14;410,48;23,64;43,86;4,52;6,54;6,984809178;1,189338421;243,128469;1500,3044;1743,432869;32,02075536;72,36%
2024;1;14;15;309,23;23,38;46,53;4,02;5,89;6,290600315;1,190381243;182,6071803;1130,23565;1312,84283;24,10366108;72,34%
2024;1;14;16;181,57;22,74;49,72;3,37;5,4;5,767273634;1,192955997;141,1307519;663,63835;804,7691019;14,76240662;72,27%
2024;1;14;17;61,9;22,01;53,48;3,23;5,22;5,575031179;1,195906458;126,995994;226,2445;353,240494;6,47317688;72,20%
2024;1;14;18;0;21,51;56,42;3,04;4,9;5,233266816;1,197935756;102,745668;0;102,745668;1,881523526;72,15%
2024;1;14;19;0;21,33;57,46;2,84;4,52;4,827421634;1,198667991;76,09850485;0;76,09850485;1,393201383;72,13%
2024;1;14;20;0;21,27;56,87;3,07;5,03;5,372108588;1,198912268;112,5662831;0;112,5662831;2,060677233;72,13%
2024;1;14;21;0;21,26;54,03;3,72;6,34;6,771206451;1,198952991;225,6533007;0;225,6533007;4,13082994;72,13%
2024;1;14;22;0;21,27;48,86;4,66;7,64;8,159624178;1,198912268;361,1050657;0;361,1050657;6,610513978;72,13%
2024;1;14;23;0;21,19;43,86;5,62;8,39;8,960634405;1,199238126;448,5008059;0;448,5008059;8,209499904;72,12%
2024;1;15;0;0;20,92;41,28;6,25;8,59;9,174237132;1,200339205;473,258063;0;473,258063;8,659421389;72,09%
2024;1;15;1;0;20,55;40,34;6,75;8,71;9,302398768;1,201851379;488,684604;0;488,684604;8,937098767;72,06%
2024;1;15;2;0;20,14;40,94;7,09;8,76;9,35579945;1,203531488;495,6005818;0;495,6005818;9,058421395;72,01%
2024;1;15;3;0;19,71;42,25;7;8,51;9,088796041;1,205298607;465,3833776;0;465,3833776;8,501042403;71,97%
2024;1;15;4;0;19,37;43,36;6,87;8,28;8,843152905;1,206699542;438,0151151;0;438,0151151;7,997333334;71,94%
2024;1;15;5;0;19,09;44,34;6,73;8,08;8,629550178;1,207855701;414,6146734;0;414,6146734;7,567138719;71,91%
2024;1;15;6;0;18,76;45,59;6,49;7,79;8,319826223;1,209221164;381,3036666;0;381,3036666;6,955985365;71,88%
2024;1;15;7;0;18,46;47,01;6,45;7,72;8,245065269;1,210465176;373,6781618;0;373,6781618;6,814030764;71,85%
2024;1;15;8;76,05;18,56;47,27;6,56;7,59;8,106223496;1,210050221;358,8163282;277,96275;636,7790782;11,61329884;71,86%
2024;1;15;9;210,55;19,15;46,02;6,64;7,25;7,74309886;1,207607766;320,5813365;769,56025;1090,141587;19,89785081;71,92%
2024;1;15;10;363,17;20,12;43,88;6,12;6,8;7,262492724;1,203613564;272,2084623;1327,38635;1599,594812;29,2360461;72,01%
2024;1;15;11;487,73;21,08;45,76;5,35;6,63;7,080930406;1,19968647;254,170777;1782,65315;2036,823927;37,27697963;72,11%
2024;1;15;12;619,9;21,98;46,23;5,54;7,69;8,21302486;1,196028022;365,8433133;2265,7345;2631,577813;48,22199365;72,20%
2024;1;15;13;527,08;22,43;46,2;5,44;7,77;8,29846595;1,194207152;374,303564;1926,4774;2300,780964;42,18662923;72,24%
2024;1;15;14;506,42;22,49;47,79;4,28;6,13;6,546923588;1,193964788;204,9690747;1850,9651;2055,934175;37,70030157;72,25%
2024;1;15;15;388,98;22,37;48,61;2,79;3,94;4,207973725;1,194449614;40,75427197;1421,7219;1462,476172;26,81342417;72,24%
2024;1;15;16;228,98;22,15;47,2;1,91;2,82;3,011798453;1,195339485;0,039368416;836,9219;836,9612684;15,34039543;72,22%
2024;1;15;17;79,6;21,78;47,92;2,15;3,18;3,396283362;1,19683908;7,672971636;290,938;298,6109716;5,47034079;72,18%
2024;1;15;18;0;21,71;46,85;2,29;3,39;3,620566225;1,197123211;15,03973303;0;15,03973303;0,275490501;72,17%
2024;1;15;19;0;21,56;47,94;2,5;3,75;4,005051134;1,197732517;31,01424049;0;31,01424049;0,567985669;72,16%
2024;1;15;20;0;21,27;49,9;2,91;4,47;4,774020952;1,198912268;72,80221524;0;72,80221524;1,332742482;72,13%
2024;1;15;21;0;21,06;50,21;3,34;5,3;5,66047227;1,199768023;133,7994907;0;133,7994907;2,448666517;72,11%
2024;1;15;22;0;21,03;48,92;4;6,49;6,931408497;1,199890373;240,3714591;0;240,3714591;4,39885871;72,10%
2024;1;15;23;0;21,09;46,19;5,07;7,91;8,447987859;1,199645697;392,0362896;0;392,0362896;7,174960612;72,11%
2024;1;16;0;0;21,03;44,32;6,15;8,8;9,398519995;1,199890373;499,0912306;0;499,0912306;9,133496192;72,10%
2024;1;16;1;0;20,73;44,79;6,61;8,87;9,47328095;1,201115251;508,3823203;0;508,3823203;9,299654561;72,07%
2024;1;16;2;0;20,33;45,83;6,51;8,34;8,907233723;1,202752317;443,7838633;0;443,7838633;8,113472849;72,03%
2024;1;16;3;0;19,94;46,93;6,11;7,62;8,138263905;1,204352759;360,493463;0;360,493463;6,587148826;71,99%
2024;1;16;4;0;19,61;48,23;6,03;7,38;7,881940632;1,205710309;334,2341241;0;334,2341241;6,1045233;71,96%
2024;1;16;5;0;19,32;49,75;6,2;7,52;8,031462541;1,206905836;350,0530178;0;350,0530178;6,390866415;71,93%
2024;1;16;6;0;19,1;50,6;6,09;7,35;7,849900223;1,207814371;331,5266702;0;331,5266702;6,05078245;71,91%
2024;1;16;7;0;18,9;50,6;5,83;7,01;7,486775587;1,2086415;295,2011855;0;295,2011855;5,386297772;71,89%
2024;1;16;8;57,88;18,99;49,3;5,73;6,8;7,262492724;1,208269152;273,2613669;211,5514;484,8127669;8,847094703;71,90%
2024;1;16;9;168,48;19,56;46,15;5,8;6,41;6,845967406;1,205916265;233,7462352;615,7944;849,5406352;15,51511318;71,96%
2024;1;16;10;282,83;20,37;43,08;5,63;6,32;6,749846178;1,20258841;224,4172655;1033,74365;1258,160916;23,00358829;72,04%
2024;1;16;11;390,15;21,68;44,97;5,78;7,7;8,223704996;1,197245023;367,3415692;1425,99825;1793,339819;32,84815941;72,17%
2024;1;16;12;366,17;22,74;44,32;5,96;8,42;8,992674814;1,192955997;449,7535141;1338,35135;1788,104864;32,80037841;72,27%
2024;1;16;13;377,88;23,42;44,67;5,97;8,73;9,323759041;1,19022069;486,4178886;1381,1514;1867,569289;34,29027855;72,34%
2024;1;16;14;355,25;23,57;46,72;5,9;8,8;9,398519995;1,189619001;494,8188804;1298,43875;1793,25763;32,93267573;72,36%
2024;1;16;15;283,33;23,28;49,96;5,61;8,38;8,949954268;1,190782816;444,1422344;1035,57115;1479,713384;27,16363189;72,33%
2024;1;16;16;170,9;22,69;54,07;5,18;7,73;8,255745405;1,193157619;369,4608037;624,6395;994,1003037;18,23417128;72,27%
2024;1;16;17;64,68;21,8;59,14;4,41;7,12;7,604257087;1,196757925;303,8538426;236,4054;540,2592426;9,897439627;72,18%
2024;1;16;18;0;20,98;64,31;4,06;6,66;7,112970815;1,200094346;257,2574167;0;257,2574167;4,70754955;72,10%
2024;1;16;19;0;20,59;68,66;3,75;6,11;6,525563315;1,201687717;204,4341631;0;204,4341631;3,73891405;72,06%
2024;1;16;20;0;20,32;71,67;3,49;5,63;6,01291677;1,202793301;161,655608;0;161,655608;2,955425573;72,03%
2024;1;16;21;0;20,16;72,61;3,46;5,6;5,980876361;1,203449422;159,1706024;0;159,1706024;2,909347742;72,02%
2024;1;16;22;0;20;72,1;3,63;5,81;6,205159224;1,20410626;177,5653822;0;177,5653822;3,244849624;72,00%
2024;1;16;23;0;19,82;70,6;3,93;6;6,408081815;1,204846059;194,8119764;0;194,8119764;3,559125808;71,98%
2024;1;17;0;0;19,61;70,38;4,07;5,83;6,226519497;1,205710309;179,5822827;0;179,5822827;3,279929098;71,96%
2024;1;17;1;0;19,37;72,29;3,94;5,34;5,703192815;1,206699542;137,8268268;0;137,8268268;2,516458995;71,94%
2024;1;17;2;0;19,13;73,82;3,72;4,78;5,105105179;1,2076904;94,7949903;0;94,7949903;1,73020105;71,91%
2024;1;17;3;0;18,89;74,71;3,41;4,18;4,464296998;1,208682886;55,03959172;0;55,03959172;1,004249038;71,89%
2024;1;17;4;0;18,68;75,47;3;3,58;3,823488816;1,209552651;23,22899436;0;23,22899436;0,423711007;71,87%
2024;1;17;5;0;18,51;75,85;2,62;3,05;3,257441589;1,210257663;4,062702074;0;4,062702074;0,074088631;71,85%
2024;1;17;6;0;18,34;75,93;2,27;2,61;2,78751559;1,210963498;0;0;0;0;71,83%
2024;1;17;7;0;18,17;75,24;2,1;2,39;2,55255259;1,211670157;0;0;0;0;71,82%
2024;1;17;8;83,1;18,37;72,03;2,22;2,48;2,648673817;1,210838879;0;303,7305;303,7305;5,537839576;71,84%
2024;1;17;9;235,25;18,75;67,08;2,44;2,54;2,712754635;1,20926259;0;859,83875;859,83875;15,68551019;71,88%
2024;1;17;10;393,62;19,47;62,3;2,12;2,12;2,264188908;1,206287164;0;1438,6811;1438,6811;26,27126627;71,95%
2024;1;17;11;520,65;20,49;73,56;1,27;1,47;1,569980045;1,202096955;0;1902,97575;1902,97575;34,79885782;72,05%
2024;1;17;12;630,92;21,6;71,97;0,91;1,15;1,228215681;1,197569975;0;2306,0126;2306,0126;42,23397696;72,16%
2024;1;17;13;654,7;22,11;69,87;0,84;1,1;1,174814999;1,195501422;0;2392,9285;2392,9285;43,85679186;72,21%
2024;1;17;14;529,5;22,28;69,21;1;1,29;1,37773759;1,194813492;0;1935,3225;1935,3225;35,47829277;72,23%
2024;1;17;15;414;22,13;70,49;1,25;1,57;1,676781408;1,195420448;0;1513,17;1513,17;27,73364092;72,21%
2024;1;17;16;256,1;21,69;73,64;1,47;1,79;1,911744408;1,197204416;0;936,0455;936,0455;17,14555018;72,17%
2024;1;17;17;92,82;20,86;79,92;1,8;2,34;2,499151908;1,200584164;0;339,2571;339,2571;6,207027236;72,09%
2024;1;17;18;0;20,03;86,22;1,9;2,92;3,118599817;1,203983048;1,263762521;0;1,263762521;0,0230951;72,00%
2024;1;17;19;0;19,56;89,26;1,83;2,76;2,947717635;1,205916265;0;0;0;0;71,96%
2024;1;17;20;0;19,2;90,95;1,73;2,5;2,67003409;1,207401231;0;0;0;0;71,92%
2024;1;17;21;0;18,95;91,51;1,67;2,31;2,467111499;1,208434611;0;0;0;0;71,90%
2024;1;17;22;0;18,77;91,67;1,73;2,28;2,43507109;1,209179741;0;0;0;0;71,88%
2024;1;17;23;0;18,56;91,22;2,18;2,61;2,78751559;1,210050221;0;0;0;0;71,86%
2024;1;18;0;0;18,3;91,23;2,56;2,95;3,150640226;1,211129696;1,819789532;0;1,819789532;0,033176518;71,83%
2024;1;18;1;0;18,05;91,39;2,77;3,15;3,364242953;1,212169471;6,848085153;0;6,848085153;0,124803745;71,81%
2024;1;18;2;0;17,83;91,61;2,9;3,27;3,492404589;1,213085951;10,77193648;0;10,77193648;0,196254293;71,78%
2024;1;18;3;0;17,64;92,12;3,01;3,38;3,609886089;1,213878572;14,85824138;0;14,85824138;0,270631176;71,76%
2024;1;18;4;0;17,5;92,81;3,01;3,38;3,609886089;1,214463272;14,86539829;0;14,86539829;0,270708712;71,75%
2024;1;18;5;0;17,4;93,95;3,01;3,38;3,609886089;1,21488126;14,87051458;0;14,87051458;0,270764141;71,74%
2024;1;18;6;0;17,37;95,29;3,03;3,41;3,641926498;1,215006712;16,0592665;0;16,0592665;0,292396853;71,74%
